product_id,title,category_tree,final_price,currency,item_details,shipping_return_policies,url,seller_shop_name
5000000271,End-Grain Twilight Walnut Cutting Board,"[""Home & Living"",""Kitchen & Dining"",""Cutting Boards""]",84.42,USD,"End-grain hardwood cutting board handmade from twilight walnut and maple. Gentle on knife edges. Juice groove on one side. Oiled with food-safe mineral oil. 12""x9""x1.5"" thick.","[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000000271/end-grain-twilight-walnut-cutting-board?ref=search_grid,WildHoneyHandmade
5000000272,Hand-Thrown Heather Ceramic Bowl Set,"[""Home & Living"",""Kitchen & Dining"",""Ceramic Bowls""]",84.4,USD,"Set of 4 hand-thrown ceramic bowls with heather reactive glaze. Each bowl holds 16oz. Microwave, dishwasher, and oven safe to 350°F. Slight variations in glaze make each set unique.","[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000000272/hand-thrown-heather-ceramic-bowl-set?ref=search_grid,ThePotteryBarn
5000000273,Hand-Knitted Driftwood Merino Beanie,"[""Clothing"",""Men"",""Hats & Caps""]",58.48,USD,Cozy hand-knitted beanie made from 100% superwash merino wool in driftwood colorway. Stretchy ribbed construction fits most head sizes. Machine washable on gentle cycle.,"[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000000273/hand-knitted-driftwood-merino-beanie?ref=search_grid,IndigoInkCrafts
5000000274,Crochet Riverstone Lace Hair Scrunchie,"[""Clothing"",""Accessories"",""Hair Accessories""]",16.49,USD,"Handmade crochet scrunchie in riverstone cotton lace pattern. Gentle on hair, no damage or kinks. Elastic band inside. Fits ponytail or bun. Sold as set of 3.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000000274/crochet-riverstone-lace-hair-scrunchie?ref=search_grid,FernAndFlintCo
5000000275,Hand-Dyed Pebble Beach Silk Wrap Shawl,"[""Clothing"",""Women"",""Knitwear""]",65.02,USD,"Luxurious hand-dyed silk wrap shawl in pebble beach watercolor pattern. 100% habotai silk. Dimensions 72""x22"". Each shawl is one-of-a-kind due to the hand-dyeing process.","[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000000275/hand-dyed-pebble-beach-silk-wrap-shawl?ref=search_grid,RosequartzRings
5000000276,Hand-Stitched Foxglove Leather Clutch,"[""Bags & Purses"",""Handbags"",""Clutches""]",122.64,USD,"Handmade leather clutch with foxglove hand-stitching detail. Full-grain vegetable-tanned leather. Interior zipper pocket. Magnetic snap closure. Dimensions: 9""x5"". Includes wrist strap.","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000000276/hand-stitched-foxglove-leather-clutch?ref=search_grid,HarvestMoonGoods
5000000277,Waxed Canvas Blackberry Backpack,"[""Bags & Purses"",""Backpacks"",""Canvas Backpacks""]",203.18,USD,"Heavy-duty waxed canvas backpack with blackberry leather trim. Waterproof exterior, padded laptop sleeve (fits 15""). External and internal pockets. Antique brass hardware. Capacity: 20L.","[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000000277/waxed-canvas-blackberry-backpack?ref=search_grid,TerraThreadWorks
5000000278,Original Cinnamon Encaustic Wax Painting,"[""Art & Collectibles"",""Paintings"",""Oil Paintings""]",245.29,USD,"Original encaustic (hot wax) painting with cinnamon abstract composition. Pigmented beeswax layers fused with heat for luminous depth. 8""x10"" on birch panel. Ready to hang.","[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000000278/original-cinnamon-encaustic-wax-painting?ref=search_grid,MapleBarkDesigns
5000000279,Hand-Sculpted Cardamom Ceramic Figurine,"[""Art & Collectibles"",""Sculpture"",""Ceramic Figurines""]",80.31,USD,Hand-sculpted stoneware ceramic figurine with cardamom glaze details. Each piece is individually made and unique. Kiln-fired for durability. Approx 4 inches tall.,"[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000000279/hand-sculpted-cardamom-ceramic-figurine?ref=search_grid,CoralReefCrafts
5000000280,Fine Art Clover Nature Photograph Print,"[""Art & Collectibles"",""Photography"",""Nature Photography""]",39.27,USD,Archival fine art print of original clover nature photograph. Printed on 100% cotton rag paper with pigment inks. Fade-resistant for 100+ years. Available in 5x7 to 16x20.,"[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000000280/fine-art-clover-nature-photograph-print?ref=search_grid,SageAndSilkStudio
5000000281,Goat Milk Thistle Artisan Soap,"[""Bath & Beauty"",""Soaps"",""Goat Milk Soaps""]",11.07,USD,"Nourishing goat milk soap with thistle fragrance and botanical inclusions. Cold-process method preserves natural glycerin. Free from sulfates, parabens, and artificial colors. 4.5oz bar.","[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000000281/goat-milk-thistle-artisan-soap?ref=search_grid,OakMossCreative
5000000282,Solid Wisteria Shampoo Bar,"[""Bath & Beauty"",""Hair Care"",""Shampoo Bars""]",9.68,USD,"Zero-waste solid shampoo bar with wisteria herbal blend. Replaces 2-3 bottles of liquid shampoo. Sulfate-free, suitable for all hair types. Lasts 60-80 washes. Comes in compostable wrapper.","[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000000282/solid-wisteria-shampoo-bar?ref=search_grid,BirchwoodBindery
5000000283,Sugar Wren Body Scrub,"[""Bath & Beauty"",""Body"",""Body Scrubs""]",18.72,USD,Handmade wren sugar body scrub with coconut oil base. Gently exfoliates and moisturizes in one step. Made with organic cane sugar and wren essential oils. 8oz jar.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000000283/sugar-wren-body-scrub?ref=search_grid,CrimsonCloakCraft
5000000284,Hand-Bound Falcon Leather Journal,"[""Paper & Party"",""Stationery"",""Notebooks""]",45.14,USD,"Hand-bound journal with falcon leather cover and linen thread Coptic stitch binding. 200 pages of 90gsm acid-free paper. Lies completely flat when open. A5 size (5.8""x8.3"").","[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000000284/hand-bound-falcon-leather-journal?ref=search_grid,DewdropDesignCo
5000000285,Watercolor Osprey Wedding Card,"[""Paper & Party"",""Cards"",""Wedding Cards""]",6.43,USD,"Hand-designed watercolor wedding card with osprey botanical illustration. Printed on 130lb recycled cardstock. Blank inside. A2 size with recycled kraft envelope. Set of 1, 5, or 10.","[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000000285/watercolor-osprey-wedding-card?ref=search_grid,EmeraldEweStudio
5000000286,Hand-Painted Hawkweed Wooden Puzzle,"[""Toys & Games"",""Wooden Toys"",""Educational Toys""]",62.58,USD,"Handmade wooden jigsaw puzzle with hawkweed hand-painted design. Laser-cut from 1/4"" birch plywood. Non-toxic, child-safe paint. 30 pieces. Ages 3+. Comes in a reusable cotton bag.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000000286/hand-painted-hawkweed-wooden-puzzle?ref=search_grid,FogLightLeather
5000000287,Hand-Braided Dogwood Cat Toy Wand,"[""Pet Supplies"",""Cat Accessories"",""Cat Toys""]",20.33,USD,Handmade cat wand toy with dogwood braided cotton rope and natural feather attachment. 12-inch wand with 18-inch ribbon tail. Catnip-infused. Replacement feathers available.,"[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000000287/hand-braided-dogwood-cat-toy-wand?ref=search_grid,GoldenFleeceFibers
5000000288,Handcrafted Sweetgrass Moonstone Pendant Necklace,"[""Jewelry"",""Necklaces"",""Pendant Necklaces""]",82.25,USD,"Delicate handcrafted pendant necklace featuring genuine sweetgrass moonstone set in sterling silver. Wire-wrapped by hand, each piece is unique. Chain length 18 inches with lobster clasp. Comes in a kraft gift box.","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000000288/handcrafted-sweetgrass-moonstone-pendant-necklace?ref=search_grid,HawthornHollowCo
5000000289,Custom Name Cattail Gold-Fill Necklace,"[""Jewelry"",""Necklaces"",""Pendant Necklaces""]",57.18,USD,"Personalized cattail name necklace hand-stamped on 14k gold-filled disc. Choose font and chain length (16"", 18"", 20""). Perfect birthday or anniversary gift. Tarnish resistant.","[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000000289/custom-name-cattail-gold-fill-necklace?ref=search_grid,IronwoodInkworks
5000000290,Vintage-Style Bullrush Locket Necklace,"[""Jewelry"",""Necklaces"",""Lockets""]",51.12,USD,Antique-inspired bullrush brass locket necklace. Opens to hold two small photos. Intricately engraved exterior. Hangs on 24-inch brass chain. Includes velvet pouch.,"[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000000290/vintage-style-bullrush-locket-necklace?ref=search_grid,JasperJunctionCraft
5000000291,Handwoven Sedge Friendship Bracelet,"[""Jewelry"",""Bracelets"",""Charm Bracelets""]",16.55,USD,"Handwoven sedge friendship bracelet made with premium waxed cotton thread. Adjustable sliding knot closure fits wrist sizes 5""-8"". Waterproof and durable. Available in 12 color combinations.","[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000000291/handwoven-sedge-friendship-bracelet?ref=search_grid,KelpForestGoods
5000000292,Hammered Bracken Copper Cuff Bracelet,"[""Jewelry"",""Bracelets"",""Cuff Bracelets""]",25.47,USD,Hand-hammered pure copper cuff bracelet with bracken patina finish. Adjustable opening fits most wrist sizes. Each piece is unique due to the hammering process. Width: 3/4 inch.,"[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000000292/hammered-bracken-copper-cuff-bracelet?ref=search_grid,LarchLaneCeramics
5000000293,Beaded Sorrel Gemstone Bracelet,"[""Jewelry"",""Bracelets"",""Charm Bracelets""]",34.63,USD,Handstrung sorrel gemstone bead bracelet on durable stretch cord. Features 8mm natural stone beads. Fits wrists up to 7.5 inches. Each bead is genuine natural stone.,"[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000000293/beaded-sorrel-gemstone-bracelet?ref=search_grid,MistMeadowMakers
5000000294,Hand-Forged Chamomile Silver Stud Earrings,"[""Jewelry"",""Earrings"",""Stud Earrings""]",39.26,USD,Hand-forged sterling silver stud earrings with chamomile texture. Posts are 925 sterling silver with butterfly backs. Nickel-free and hypoallergenic. Approx 10mm diameter.,"[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000000294/hand-forged-chamomile-silver-stud-earrings?ref=search_grid,NettleNookStudio
5000000295,Wirewrapped Yarrow Crystal Hoop Earrings,"[""Jewelry"",""Earrings"",""Hoop Earrings""]",37.45,USD,Handmade wire-wrapped hoop earrings featuring yarrow crystal accents. Made with 20-gauge sterling silver wire. Hoop diameter: 35mm. Lightweight and comfortable for everyday wear.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000000295/wirewrapped-yarrow-crystal-hoop-earrings?ref=search_grid,ObsidianOwlCrafts
5000000296,Hand-Stamped Valerian Stacking Ring,"[""Jewelry"",""Rings"",""Band Rings""]",23.04,USD,Dainty hand-stamped valerian stacking ring in sterling silver. Available in sizes 4-12 including half sizes. 2mm wide band. Can be personalized with a word or date upon request.,"[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000000296/hand-stamped-valerian-stacking-ring?ref=search_grid,PrairieRootPottery
5000000297,Raw Crystal Mugwort Statement Ring,"[""Jewelry"",""Rings"",""Statement Rings""]",42.98,USD,Bold statement ring featuring raw mugwort crystal set in recycled brass. Adjustable band fits sizes 6-9. Each crystal is unique in shape and color. Finished with mugwort patina.,"[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000000297/raw-crystal-mugwort-statement-ring?ref=search_grid,QuartzAndCloverCo
5000000298,Hand-Poured Nettle Beeswax Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",33.56,USD,"Pure beeswax pillar candle hand-poured with nettle essential oil blend. Burns up to 40 hours with natural honey scent. No additives or artificial fragrances. Diameter: 3 inches, Height: 4 inches.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000000298/hand-poured-nettle-beeswax-candle?ref=search_grid,RavenRidgeDesigns
5000000299,Coconut Wax Burdock Scented Jar Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",14.97,USD,Small-batch burdock scented candle made with sustainable coconut wax. Wooden wick creates a soft crackling sound. Fragrance throw is excellent. 8oz glass jar. Burns 55+ hours.,"[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000000299/coconut-wax-burdock-scented-jar-candle?ref=search_grid,SaffronStitchCo
5000000300,Macramé Snowdrop Wall Hanging,"[""Home & Living"",""Home Decor"",""Wall Hangings""]",121.02,USD,"Intricate hand-knotted macramé wall hanging in snowdrop natural cotton rope. Features layered fringe and geometric knot patterns. Includes driftwood dowel. Dimensions: 20""W x 40""L.","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000000300/macramé-snowdrop-wall-hanging?ref=search_grid,ClayCottageStudio
